,Date,Season,Home,Away,Home Win By (Vegas)
6115,2016-04-12,2015,Detroit,Miami,-2
6116,2015-10-27,2015,GoldenState,NewOrleans,10.5
6117,2015-11-02,2015,GoldenState,Memphis,9
6118,2015-11-04,2015,GoldenState,LAClippers,7.5
6119,2015-11-06,2015,GoldenState,Denver,17
6120,2015-11-09,2015,GoldenState,Detroit,12.5
6121,2015-11-14,2015,GoldenState,Brooklyn,16
6122,2015-11-17,2015,GoldenState,Toronto,9.5
6123,2015-11-20,2015,GoldenState,Chicago,9
6124,2015-11-24,2015,GoldenState,LALakers,17
6125,2015-11-28,2015,GoldenState,Sacramento,16.5
6126,2015-12-16,2015,GoldenState,Phoenix,12
6127,2015-12-18,2015,GoldenState,Milwaukee,19
6128,2015-12-23,2015,GoldenState,Utah,14
6129,2015-12-25,2015,GoldenState,Cleveland,6.5
6130,2015-12-28,2015,GoldenState,Sacramento,14.5
6131,2016-01-02,2015,GoldenState,Denver,15
6132,2016-01-04,2015,GoldenState,Charlotte,12
6133,2016-01-11,2015,GoldenState,Miami,14.5
6134,2016-01-14,2015,GoldenState,LALakers,18
6135,2016-01-22,2015,GoldenState,Indiana,12
6136,2016-01-25,2015,GoldenState,SanAntonio,5
6137,2016-01-27,2015,GoldenState,Dallas,18
6138,2016-02-06,2015,GoldenState,OklahomaCity,7.5
6139,2016-02-09,2015,GoldenState,Houston,14
6140,2016-03-01,2015,GoldenState,Atlanta,5.5
6141,2016-03-03,2015,GoldenState,OklahomaCity,7.5
6142,2016-03-07,2015,GoldenState,Orlando,16
6143,2016-03-09,2015,GoldenState,Utah,14
6144,2016-03-11,2015,GoldenState,Portland,14
6145,2016-03-12,2015,GoldenState,Phoenix,18.5
6146,2016-03-14,2015,GoldenState,NewOrleans,16
6147,2016-03-16,2015,GoldenState,NewYork,15.5
6148,2016-03-23,2015,GoldenState,LAClippers,10
6149,2016-03-25,2015,GoldenState,Dallas,16.5
6150,2016-03-27,2015,GoldenState,Philadelphia,21.5
6151,2016-03-29,2015,GoldenState,Washington,12.5
6152,2016-04-01,2015,GoldenState,Boston,11.5
6153,2016-04-03,2015,GoldenState,Portland,11.5
6154,2016-04-05,2015,GoldenState,Minnesota,14.5
6155,2016-04-07,2015,GoldenState,SanAntonio,6
6156,2016-04-13,2015,GoldenState,Memphis,17
6157,2015-10-28,2015,Houston,Denver,10.5
6158,2015-10-30,2015,Houston,GoldenState,-1
6159,2015-11-02,2015,Houston,OklahomaCity,-4.5
6160,2015-11-04,2015,Houston,Orlando,9
6161,2015-11-11,2015,Houston,Brooklyn,11.5
6162,2015-11-14,2015,Houston,Dallas,7.5
6163,2015-11-16,2015,Houston,Boston,5
6164,2015-11-18,2015,Houston,Portland,7
6165,2015-11-21,2015,Houston,NewYork,4.5
6166,2015-11-25,2015,Houston,Memphis,4.5
6167,2015-11-27,2015,Houston,Philadelphia,11
6168,2015-12-02,2015,Houston,NewOrleans,3.5
6169,2015-12-05,2015,Houston,Sacramento,3
6170,2015-12-12,2015,Houston,LALakers,11.5
6171,2015-12-19,2015,Houston,LAClippers,-2.5
6172,2015-12-21,2015,Houston,Charlotte,3
6173,2015-12-25,2015,Houston,SanAntonio,-7
6174,2015-12-29,2015,Houston,Atlanta,4
6175,2015-12-31,2015,Houston,GoldenState,3.5
6176,2016-01-07,2015,Houston,Utah,6.5
6177,2016-01-10,2015,Houston,Indiana,2.5
6178,2016-01-13,2015,Houston,Minnesota,7.5
6179,2016-01-15,2015,Houston,Cleveland,-2
6180,2016-01-20,2015,Houston,Detroit,3
6181,2016-01-22,2015,Houston,Milwaukee,2.5
6182,2016-01-24,2015,Houston,Dallas,4
6183,2016-01-30,2015,Houston,Washington,4
6184,2016-02-02,2015,Houston,Miami,5
6185,2016-02-06,2015,Houston,Portland,5
6186,2016-02-27,2015,Houston,SanAntonio,-6
6187,2016-03-02,2015,Houston,NewOrleans,5.5
6188,2016-03-14,2015,Houston,Memphis,12
6189,2016-03-16,2015,Houston,LAClippers,3.5
6190,2016-03-18,2015,Houston,Minnesota,9
6191,2016-03-23,2015,Houston,Utah,2
6192,2016-03-25,2015,Houston,Toronto,-1
6193,2016-03-31,2015,Houston,Chicago,6
6194,2016-04-03,2015,Houston,OklahomaCity,-3.5
6195,2016-04-07,2015,Houston,Phoenix,12
6196,2016-04-10,2015,Houston,LALakers,15
6197,2016-04-13,2015,Houston,Sacramento,15.5
6198,2015-10-29,2015,Indiana,Memphis,-3
6199,2015-10-31,2015,Indiana,Utah,4
6200,2015-11-04,2015,Indiana,Boston,-2
6201,2015-11-06,2015,Indiana,Miami,-1
6202,2015-11-09,2015,Indiana,Orlando,4
6203,2015-11-13,2015,Indiana,Minnesota,7.5
6204,2015-11-21,2015,Indiana,Milwaukee,4.5
6205,2015-11-27,2015,Indiana,Chicago,4
6206,2015-12-08,2015,Indiana,GoldenState,-5.5
6207,2015-12-11,2015,Indiana,Miami,5
6208,2015-12-14,2015,Indiana,Toronto,4.5
6209,2015-12-16,2015,Indiana,Dallas,4
6210,2015-12-18,2015,Indiana,Brooklyn,10.5
6211,2015-12-23,2015,Indiana,Sacramento,6.5
6212,2015-12-28,2015,Indiana,Atlanta,1.5
6213,2015-12-31,2015,Indiana,Milwaukee,6
6214,2016-01-02,2015,Indiana,Detroit,4.5
6215,2016-01-12,2015,Indiana,Phoenix,12
6216,2016-01-15,2015,Indiana,Washington,7
6217,2016-01-26,2015,Indiana,LAClippers,-1
6218,2016-01-28,2015,Indiana,Atlanta,3
6219,2016-01-30,2015,Indiana,Denver,9.5
6220,2016-02-01,2015,Indiana,Cleveland,-5.5
6221,2016-02-06,2015,Indiana,Detroit,4.5
6222,2016-02-08,2015,Indiana,LALakers,12.5
6223,2016-02-10,2015,Indiana,Charlotte,3.5
6224,2016-02-24,2015,Indiana,NewYork,6.5
6225,2016-02-26,2015,Indiana,Charlotte,4
6226,2016-02-28,2015,Indiana,Portland,6
6227,2016-03-07,2015,Indiana,SanAntonio,-6.5
6228,2016-03-15,2015,Indiana,Boston,2.5
6229,2016-03-17,2015,Indiana,Toronto,1.5
6230,2016-03-19,2015,Indiana,OklahomaCity,-3
6231,2016-03-21,2015,Indiana,Philadelphia,15.5
6232,2016-03-24,2015,Indiana,NewOrleans,14
6233,2016-03-27,2015,Indiana,Houston,1.5
6234,2016-03-29,2015,Indiana,Chicago,5.5
6235,2016-03-31,2015,Indiana,Orlando,6
6236,2016-04-06,2015,Indiana,Cleveland,3.5
6237,2016-04-10,2015,Indiana,Brooklyn,13.5
6238,2016-04-12,2015,Indiana,NewYork,11
6239,2015-10-29,2015,LAClippers,Dallas,12
6240,2015-10-31,2015,LAClippers,Sacramento,10.5
6241,2015-11-02,2015,LAClippers,Phoenix,9
6242,2015-11-07,2015,LAClippers,Houston,5.5
6243,2015-11-09,2015,LAClippers,Memphis,7
6244,2015-11-14,2015,LAClippers,Detroit,2.5
6245,2015-11-19,2015,LAClippers,GoldenState,-5.5
6246,2015-11-22,2015,LAClippers,Toronto,6.5
6247,2015-11-25,2015,LAClippers,Utah,4.5
6248,2015-11-27,2015,LAClippers,NewOrleans,6.5
6249,2015-11-29,2015,LAClippers,Minnesota,10
6250,2015-11-30,2015,LAClippers,Portland,7
6251,2015-12-02,2015,LAClippers,Indiana,-2
6252,2015-12-05,2015,LAClippers,Orlando,2
6253,2015-12-16,2015,LAClippers,Milwaukee,11
6254,2015-12-21,2015,LAClippers,OklahomaCity,-1.5
6255,2016-01-02,2015,LAClippers,Philadelphia,13.5
6256,2016-01-09,2015,LAClippers,Charlotte,8.5
6257,2016-01-10,2015,LAClippers,NewOrleans,10
6258,2016-01-13,2015,LAClippers,Miami,3
6259,2016-01-16,2015,LAClippers,Sacramento,3.5
6260,2016-01-18,2015,LAClippers,Houston,6
6261,2016-01-29,2015,LAClippers,LALakers,14.5
6262,2016-01-31,2015,LAClippers,Chicago,4.5
6263,2016-02-03,2015,LAClippers,Minnesota,11
6264,2016-02-18,2015,LAClippers,SanAntonio,-1
6265,2016-02-20,2015,LAClippers,GoldenState,-4
6266,2016-02-22,2015,LAClippers,Phoenix,15
6267,2016-02-24,2015,LAClippers,Denver,11
6268,2016-02-29,2015,LAClippers,Brooklyn,12.5
6269,2016-03-02,2015,LAClippers,OklahomaCity,-1
6270,2016-03-05,2015,LAClippers,Atlanta,5.5
6271,2016-03-11,2015,LAClippers,NewYork,10.5
6272,2016-03-13,2015,LAClippers,Cleveland,-2
6273,2016-03-24,2015,LAClippers,Portland,6
6274,2016-03-27,2015,LAClippers,Denver,8.5
6275,2016-03-28,2015,LAClippers,Boston,4
6276,2016-04-03,2015,LAClippers,Washington,6.5
6277,2016-04-05,2015,LAClippers,LALakers,15
6278,2016-04-10,2015,LAClippers,Dallas,6.5
6279,2016-04-12,2015,LAClippers,Memphis,9
6280,2015-10-28,2015,LALakers,Minnesota,2.5
6281,2015-11-01,2015,LALakers,Dallas,-4
6282,2015-11-03,2015,LALakers,Denver,3
6283,2015-11-15,2015,LALakers,Detroit,-4.5
6284,2015-11-20,2015,LALakers,Toronto,-6.5
6285,2015-11-22,2015,LALakers,Portland,-2.5
6286,2015-11-29,2015,LALakers,Indiana,-10
6287,2015-12-15,2015,LALakers,Milwaukee,-4
6288,2015-12-17,2015,LALakers,Houston,-6
6289,2015-12-23,2015,LALakers,OklahomaCity,-14
6290,2015-12-25,2015,LALakers,LAClippers,-12.5
6291,2016-01-01,2015,LALakers,Philadelphia,3
6292,2016-01-03,2015,LALakers,Phoenix,-1.5
6293,2016-01-05,2015,LALakers,GoldenState,-13.5
